"id","license_date","name","phone","city","district","road_address","loc_address","zipcode","lat","lng","status","created_at","updated_at"
107,19980728,큐동물병원,**********,서울특별시,성북구,서울특별시 성북구 장위로 81 (장위동),서울특별시 성북구 장위동 225-61번지,2756,"456852.9464","203965.6132",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
108,20090414,VIP 동물의료센터,"953-0075",서울특별시,성북구,"서울특별시 성북구 동소문로 73, 1층 (동소문동6가, 시티플레이스)",서울특별시 성북구 동소문동6가 3-1 1층,2830,"454444.2973","201116.3376",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
109,20081016,"24시 애니동물병원","926-8275",서울특별시,성북구,서울특별시 성북구 보문로 99 (보문동5가),서울특별시 성북구 보문동5가 3-1번지,2872,"453515.2723","201682.2964",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
110,20080513,우리동물병원,"989-8575",서울특별시,성북구,서울특별시 성북구 삼양로 84 (길음동),서울특별시 성북구 길음동 1125-9번지,2726,"456502.3794","201922.4459",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
111,20070820,ZOO동물병원,"914-5545",서울특별시,성북구,"서울특별시 성북구 정릉로 328, 1층 (정릉동)",서울특별시 성북구 정릉동 16-162,2816,"455521.0583","201656.2014",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
112,20070813,보성통증동물병원,"943-8376",서울특별시,성북구,"서울특별시 성북구 보국문로 68-1, 정호빌딩 1층 (정릉동)",서울특별시 성북구 정릉동 285-4 정호빌딩,2711,"456474.684","200758.469",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
113,20070628,비비펫 동물병원,"912-0018",서울특별시,성북구,서울특별시 성북구 화랑로 91 (하월곡동),서울특별시 성북구 하월곡동 16-7번지,2751,"455630.2937","203650.8193",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
114,20070329,중앙동물병원,"967-0300",서울특별시,성북구,서울특별시 성북구 돌곶이로 56 (석관동),서울특별시 성북구 석관동 268-11번지,2784,"456283.7205","205168.2656",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
115,20060728,미소동물병원,"929-1212",서울특별시,성북구,서울특별시 성북구 종암로19길 7 (종암동),서울특별시 성북구 종암동 68-1번지,2810,"455119.3124","202964.1601",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
116,20100422,온누리 종합동물병원,"845-0780",서울특별시,영등포구,"서울특별시 영등포구 도신로 186 (신길동,2층)",서울특별시 영등포구 신길동 214-55 2층,,"445405.237","192153.6215",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
117,20030507,준동물병원,"402-9119",서울특별시,송파구,서울특별시 송파구 위례성대로 178 (오금동),서울특별시 송파구 오금동 3번지,,"445340.7653","211484.2908",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
118,20071109,Dr.수동물병원,"02-785-7582",서울특별시,영등포구,"서울특별시 영등포구 국제금융로 79 (여의도동,롯데슈퍼 2층)",서울특별시 영등포구 여의도동 42-1번지 롯데슈퍼 2층,,"446477.4171","194037.7503",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
119,20070627,디오빌 동물병원,"02-2671-0026",서울특별시,영등포구,"서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 1층 103-3)",서울특별시 영등포구 당산동5가 11-33번지 당산디오빌 1층 103-3,,"447892.0787","191292.0952",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
120,20060306,애드펫동물병원,"2068-2277",서울특별시,영등포구,"서울특별시 영등포구 선유서로 67, 104동 131호 (양평동2가,신동아하이팰리스상가)",서울특별시 영등포구 양평동2가 1-1번지 신동아하이팰리스상가 104동 131호,,"446634.2546","189734.544",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
121,20030121,펫가든동물병원,"400-0075",서울특별시,송파구,"서울특별시 송파구 중대로 80, 문정프라자 (문정동)",서울특별시 송파구 문정동 150-2번지 문정프라자,5833,"443288.285","210343.6993",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
122,20020916,잠실종합동물병원,"415-7585",서울특별시,송파구,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",서울특별시 송파구 송파동 96-6번지 창영빌딩,5668,"444469.5284","209676.4187",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
123,20020916,"25시동물의료센터","419-1351",서울특별시,송파구,"서울특별시 송파구 삼전로 80, 남관빌딩 (삼전동)",서울특별시 송파구 삼전동 5-3번지 남관빌딩,5606,"444818.1365","207835.268",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
124,20020501,늘푸른동물병원,"449-0101",서울특별시,송파구,"서울특별시 송파구 마천로5길 16, 우일빌딩 (오금동)",서울특별시 송파구 오금동 17-2번지 우일빌딩,5657,"445262.7464","211178.1832",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
125,20020215,동물의왕국동물병원,"406-4814",서울특별시,송파구,서울특별시 송파구 마천로 263 (마천동),서울특별시 송파구 마천동 35번지,5734,"444025.5405","212868.8125",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
126,19990713,하트동물메디컬센터,"424-2955",서울특별시,송파구,"서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동)",서울특별시 송파구 삼전동 132-12 신일빌딩,5603,"444640.9949","208492.7222",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
127,19990108,가락종합동물병원,"413-0075",서울특별시,송파구,"서울특별시 송파구 오금로 247, 건양빌딩 (방이동)",서울특별시 송파구 방이동 226-7번지 건양빌딩,5645,"444908.6539","210632.3912",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
128,20150612,온마음 동물메디컬센터,"02-449-0075",서울특별시,송파구,"서울특별시 송파구 오금로 473, 정림빌딩 1층 (거여동)",서울특별시 송파구 거여동 20-5번지 정림빌딩 1층,5744,"443607.2504","212481.1143",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
129,20141215,꿈이크는 동물병원,"02-420-7580",서울특별시,송파구,"서울특별시 송파구 백제고분로 115, 그린빌딩 1층 (잠실동)",서울특별시 송파구 잠실동 222-6번지 그린빌딩 1층,5570,"444965.1486","207003.1559",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
130,20110107,연 동물병원,"423-8280",서울특별시,송파구,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 A동 2층 9,10호 (잠실동)","서울특별시 송파구 잠실동 19-9번지 잠실파인애플상가 A동 2층 9,10호",5501,"445545.656","207373.5002",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
131,20100830,갤러리아동물병원,"2144-6175",서울특별시,송파구,"서울특별시 송파구 올림픽로 212, 상가동 124호 (잠실동, 갤러리아팰리스)",서울특별시 송파구 잠실동 40번지 갤러리아팰리스상가 124호,5553,"445435.2576","208233.927",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
132,20100716,스킨앤이어동물병원,"02-417-3021",서울특별시,송파구,"서울특별시 송파구 송파대로 474, 성정빌딩 1층 (송파동)",서울특별시 송파구 송파동 7-7번지 성정빌딩,5624,"445152.1459","209180.5819",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
133,20100525,한양종합동물병원,"420-9993",서울특별시,송파구,"서울특별시 송파구 가락로 162, 1층 (송파동)",서울특별시 송파구 송파동 103-29번지,5675,"444566.3446","209960.6699",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
134,20091202,에코동물병원,"443-2222",서울특별시,송파구,"서울특별시 송파구 동남로 161, 1,2층 (가락동, 현대빌리지)",서울특별시 송파구 가락동 137-3 현대빌리지,5826,"443408.2784","211262.9949",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
135,20090714,리오동물병원,"415-7579",서울특별시,송파구,"서울특별시 송파구 올림픽로 435, 상가동 1층 36호 (신천동, 파크리오)",서울특별시 송파구 신천동 17번지 파크리오상가 36호,5507,"446483.3161","209314.26",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
136,20090324,두리동물병원,"449-8575",서울특별시,송파구,"서울특별시 송파구 성내천로 229, 1층 (마천동)",서울특별시 송파구 마천동 161-2번지,5747,"444156.6421","213472.4007",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
137,20011226,미래지동물의료센터,"2233-7574",서울특별시,중구,"서울특별시 중구 다산로 107, 2층 (신당동)",서울특별시 중구 신당동 368-19번지,4598,"450153.7843","200783.1196",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
138,20020810,남산동물병원,"2256-8275",서울특별시,중구,"서울특별시 중구 다산로 32, 5상가동 217호 (신당동, 남산타운)",서울특별시 중구 신당동 844번지 남산타운,4595,"449638.8243","200750.4551",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
139,20070517,쿨독동물병원,"408-5400",서울특별시,송파구,"서울특별시 송파구 중대로9길 48, MOXENHOUSE (가락동)",서울특별시 송파구 가락동 87-1번지 MOXENHOUSE,5712,"443882.4427","210468.4083",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
140,20070316,잠실준25시동물병원,"415-7580",서울특별시,송파구,"서울특별시 송파구 석촌호수로 138, 유시에셋 (삼전동)",서울특별시 송파구 삼전동 22-1번지 유시에셋,5600,"444991.4907","208088.5582",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
141,20070314,KYH웰빙동물병원,"422-3379",서울특별시,송파구,"서울특별시 송파구 삼전로 85, 태영빌딩 1층 (잠실동)",서울특별시 송파구 잠실동 252-6번지 태영빌딩,5566,"444896.0527","207821.7533",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
142,20050830,행복한동물병원,"915-7582",서울특별시,성북구,서울특별시 성북구 돌곶이로 91 (장위동),서울특별시 성북구 장위동 64-124번지,2772,"456539.5489","204905.934",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
143,20030512,길음동물병원,"913-1874",서울특별시,성북구,"서울특별시 성북구 동소문로 248 (길음동, 삼부상가 102동 6,7호)",서울특별시 성북구 길음동 1276번지,2735,"455605.7169","202029.9818",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
144,20011217,방배한강동물병원,"593-7667",서울특별시,서초구,"서울특별시 서초구 방배로 204 (방배동,지상1층)",서울특별시 서초구 방배동 811-11 지상1층,,"443278.7524","199178.5392",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
145,20080307,더 샵 동물메디컬센터,"416-7512",서울특별시,송파구,"서울특별시 송파구 올림픽로35가길 9, 상가동 2층 207호 (신천동, 잠실 푸르지오 월드마크)",서울특별시 송파구 신천동 11-4번지 잠실 푸르지오 월드마크 상가 207호,5510,"446139.1526","209087.1224",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
146,20040504,서울동물병원,"2632-8687",서울특별시,영등포구,서울특별시 영등포구 영중로27길 10 (영등포동7가),서울특별시 영등포구 영등포동7가 64-48번지,7245,"446905.038","191465.8926",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
147,20140402,도담도담동물병원,"943-7582",서울특별시,성북구,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클래스 1층)",서울특별시 성북구 하월곡동 46-73 코업스타클래스 1층,2799,"455500.569","203502.0041",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
148,20140107,꿈의숲동물병원,"02-915-5485",서울특별시,성북구,"서울특별시 성북구 돌곶이로 220, 105동 112호 (장위동, 꿈의숲코오롱하늘채아파트)",서울특별시 성북구 장위동 319번지 꿈의숲코오롱하늘채아파트 105동 112호,2757,,,정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
149,20130507,호담동물병원,"915-5301",서울특별시,성북구,서울특별시 성북구 동소문로 302 (하월곡동),서울특별시 성북구 하월곡동 88-677번지,2733,"456051.0965","202449.7943",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
150,20120626,마로동물병원,"6014-8275",서울특별시,성북구,"서울특별시 성북구 동소문로44길 43 (하월곡동, 성북힐스테이트 101동112호)",서울특별시 성북구 하월곡동 88-64번지 성북힐스테이트 101동112호,2733,"456022.345","202613.1318",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
151,20100414,쓰담쓰담 동물병원,"927-7585",서울특별시,성북구,서울특별시 성북구 종암로 113 (종암동),서울특별시 성북구 종암동 86-1번지,2803,"455316.1342","202904.1534",정상,"2021-11-09 14:23:06","2021-11-09 14:23:06"
152,20100211,태양 동물병원,"969-0075",서울특별시,성북구,서울특별시 성북구 돌곶이로 31 (석관동),서울특별시 성북구 석관동 332-23번지,2788,"456079.4784","205288.9342",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
153,19950802,대한동물병원,"2263-6134",서울특별시,중구,서울특별시 중구 퇴계로 227 (충무로4가),서울특별시 중구 충무로4가 93-1번지,4558,"451086.8744","199655.7461",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
154,20030130,드림동물병원,"928-7582",서울특별시,성북구,서울특별시 성북구 동소문로 74 (동소문동5가),서울특별시 성북구 동소문동5가 8-1번지,2846,"454391.6218","201140.2354",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
155,20021224,홍제동물병원,"396-5525",서울특별시,서대문구,서울특별시 서대문구 통일로 463 (홍제동),서울특별시 서대문구 홍제동 330-54번지,3636,"454149.1903","194873.3723",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
156,19970212,북아현동물병원,"393-0075",서울특별시,서대문구,서울특별시 서대문구 신촌로 289-1 (북아현동),서울특별시 서대문구 북아현동 126-12번지,3758,"450586.6787","196243.9252",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
157,19970110,한솔동물병원,"737-8375",서울특별시,서대문구,서울특별시 서대문구 통일로 392 (홍제동),서울특별시 서대문구 홍제동 103-6번지,3633,"453623.893","195395.3633",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
158,19960710,백년동물병원,"373-2923",서울특별시,서대문구,서울특별시 서대문구 가좌로 104 (홍은동),서울특별시 서대문구 홍은동 398-9번지,3659,"453307.6027","193456.5903",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
159,19940324,가좌동물병원,"307-4633",서울특별시,서대문구,서울특별시 서대문구 응암로 77 (북가좌동),서울특별시 서대문구 북가좌동 308-1번지,3679,"453085.2433","192082.0066",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
160,20060125,호수동물병원,"413-7514",서울특별시,송파구,"서울특별시 송파구 오금로 126, 105호 (송파동, 레이크 해모로)",서울특별시 송파구 송파동 58-4번지 레이크 해모로 105호,5618,"445465.168","209549.2084",정상,"2021-11-09 14:23:07","2021-11-09 14:23:07"
