"id","user_id","pet_breed_id","image_id","name","birth","gender","neuter_yn","weight_kg","color","account","animal_regnum","pet_owner_name","ai_inference_data","site_gb","created_at","updated_at"
263,645,1578,,팀탐,"2018-06-15",남자,y,3.5,검정색,"180615-1578-0263","","","",petfins,"2021-10-26 01:24:19","2021-10-28 10:58:42"
264,647,1202,508,링컨,"2019-03-21",남자,y,5.0,회색,"190321-1202-0264","","","",petfins,"2021-10-26 03:57:34","2021-10-28 10:58:42"
265,648,1625,509,쌀떡,"2020-06-02",여자,n,5.0,흰색,"200602-1625-0265","","","",petfins,"2021-10-26 08:24:38","2021-10-28 10:58:42"
266,649,1452,510,반이,"2020-12-26",남자,y,3.1,흰색+금색,"201226-1452-0266","","","",petfins,"2021-10-26 08:49:49","2021-10-28 10:58:42"
267,612,1516,513,할증견,"2019-10-26",남자,y,11.0,황색,"191026-1217-0267","","","",petfins,"2021-10-26 15:13:57","2021-11-09 16:52:36"
268,654,1144,520,꼽실이,"2017-07-07",남자,y,8.0,갈색,"170707-1144-0268","","","",petfins,"2021-10-26 20:04:47","2021-10-28 10:58:42"
269,652,1149,521,구름,"2021-04-08",남자,y,3.8,흰색,"210408-1149-0269","","","",petfins,"2021-10-26 20:05:31","2021-10-28 10:58:42"
270,654,1144,522,호두,"2017-07-07",남자,y,9.0,갈색,"170707-1144-0270","","","",petfins,"2021-10-26 20:06:10","2021-10-28 10:58:42"
271,654,1109,523,태양이,"2015-04-10",남자,y,3.5,흰색,"150410-1109-0271","","","",petfins,"2021-10-26 20:11:12","2021-10-28 10:58:42"
272,556,2003,524,가간간간갈,"2021-10-26",여자,n,12.0,갈색,"211026-2003-0272","","","",petfins,"2021-10-26 21:12:10","2021-10-28 10:58:42"
273,656,1324,525,망고,"2020-01-01",여자,n,28.0,흰색+금색,"200101-1324-0273","","","",petfins,"2021-10-26 22:03:24","2021-10-28 10:58:42"
274,658,1578,,탄이,"2021-02-01",남자,n,1.2,갈색,"210201-1578-0274","","","",petfins,"2021-10-26 23:50:37","2021-10-28 10:58:42"
275,660,2001,,사롱이,"2021-10-26",여자,n,2.0,흰색+황색,"210501-2001-0275","","","",petfins,"2021-10-27 09:27:07","2021-10-31 17:07:59"
276,637,2079,,야옹이,"2021-10-27",여자,n,3.0,흰색,"211027-2079-0276","","","",petfins,"2021-10-27 10:24:17","2021-10-28 10:58:42"
277,666,1109,528,건이,"2013-08-14",남자,y,3.0,흰색,"130814-1109-0277","","","",petfins,"2021-10-27 15:14:57","2021-10-28 10:58:42"
278,666,1109,,ㅎ,"2019-10-27",남자,y,3.0,흰색,"191027-1109-0278","","","",petfins,"2021-10-27 15:27:51","2021-10-28 10:58:42"
279,669,1121,531,김산동,"2020-10-30",남자,y,4.0,흰색,"201030-1121-0279","","","",petfins,"2021-10-27 21:15:55","2021-10-28 10:58:42"
280,670,1102,,흥남이,"2021-05-25",남자,n,5.8,흰색,"210525-1102-0280","","","",petfins,"2021-10-27 23:25:25","2021-10-28 10:58:42"
281,674,1144,,아롱,"2020-05-28",여자,y,10.0,황색,"200528-1144-0281","","","",petfins,"2021-10-28 10:32:08","2021-10-28 10:58:42"
282,675,1102,532,조이,"2017-03-09",여자,n,6.5,흰색+황색,"170309-1102-0281","","","",petfins,"2021-10-28 11:56:52","2021-10-28 11:56:54"
283,677,1149,539,땅콩,"2015-08-15",여자,y,4.8,갈색,"150815-1149-0270","","","",petfins,"2021-10-28 16:11:29","2021-10-28 16:11:31"
284,612,2012,543,스핀냥,"2019-04-14",남자,y,5.0,흰색,"191028-2047-0198","","","",petfins,"2021-10-28 17:34:32","2022-02-04 12:07:56"
285,607,1452,,하루,"2020-12-10",남자,y,3.0,갈색,"201210-1452-0267","","","",petfins,"2021-10-28 17:54:44","2021-10-28 17:54:44"
286,679,1113,,톨이,"2021-08-17",남자,n,2.0,갈색,"210817-1113-0114","","","",petfins,"2021-10-28 21:00:30","2021-10-28 21:00:30"
287,680,1149,544,랑방,"2014-02-17",여자,n,2.5,황색,"140217-1149-0271","","","",petfins,"2021-10-28 21:10:47","2021-10-28 21:10:48"
288,681,2070,545,모래,"2020-04-28",여자,n,2.0,흰색+금색,"200428-2070-0241","","","",petfins,"2021-10-28 21:11:21","2021-10-28 21:11:22"
289,682,1301,546,망고,"2021-09-07",여자,n,4.0,황색,"210907-1301-0223","","","",petfins,"2021-10-28 22:38:34","2021-10-28 22:38:34"
290,682,1121,547,쿠키,"2021-10-28",여자,y,6.0,흰색,"211028-1121-0280","","","",petfins,"2021-10-28 22:39:26","2021-10-28 22:39:26"
291,683,1323,,푸들이,"2019-10-29",남자,n,10.0,흰색,"191029-1323-0001","","","",petfins,"2021-10-29 08:09:02","2021-10-29 08:09:02"
292,685,1109,,콩,"2019-10-05",남자,n,3.0,흰색,"191005-1109-0279","","","",petfins,"2021-10-29 10:18:31","2021-10-29 10:18:31"
293,685,1121,,루,"2020-10-10",남자,y,6.0,흰색,"201010-1121-0281","","","",petfins,"2021-10-29 10:20:54","2021-10-29 10:20:54"
294,687,1113,,구름이,"2018-06-19",남자,y,5.7,흰색+금색,"180619-1113-0115","","","",petfins,"2021-10-29 13:05:09","2021-10-29 13:05:09"
295,688,1130,549,함박이,"2016-01-01",남자,y,12.4,갈색,"160101-1130-0001","","","",petfins,"2021-10-29 13:12:12","2021-10-29 13:12:13"
296,689,1109,553,맥스,"2019-04-06",남자,y,3.3,흰색,"190406-1109-0280","","","",petfins,"2021-10-29 15:30:32","2021-10-29 15:30:33"
297,689,1121,554,밍키,"2020-01-27",남자,y,4.7,흰색,"200127-1121-0282","","","",petfins,"2021-10-29 15:32:10","2021-10-29 15:32:14"
298,689,1109,555,코코,"2019-05-08",남자,y,4.6,흰색,"190508-1109-0281","","","",petfins,"2021-10-29 15:36:51","2021-10-29 15:36:59"
299,695,1149,556,피치,"2020-07-10",남자,y,5.0,흰색,"200710-1149-0272","","","",petfins,"2021-10-30 09:08:10","2021-10-30 09:08:10"
300,696,1101,557,탁쭈,"2019-12-15",남자,y,3.2,검정색,"191215-1101-0239","","","",petfins,"2021-10-30 10:45:17","2021-10-30 10:45:46"
301,697,1121,558,오키,"2016-02-14",여자,y,6.3,흰색,"160214-1121-0283","","","",petfins,"2021-10-30 15:52:49","2021-10-30 15:52:49"
302,698,1144,559,붕붕이,"2016-05-01",남자,y,3.0,갈색,"160501-1144-0282","","","",petfins,"2021-10-30 15:55:20","2021-10-30 15:55:25"
303,699,1101,,춘향이,"2018-07-27",여자,n,4.0,흰색+검정색,"180727-1101-0240","","","",petfins,"2021-10-30 18:30:51","2021-10-30 18:30:51"
304,701,1144,26095,송진솔,"2015-08-08",남자,y,6.0,금색,"180808-1202-0265","","","",petfins,"2021-10-31 18:10:01","2021-10-31 18:33:22"
305,691,1144,560,콩이,"2014-10-26",여자,n,5.5,갈색,"141026-1202-0266","","","",petfins,"2021-10-31 22:01:17","2021-10-31 22:02:21"
306,702,1144,561,장군,"2016-01-01",남자,y,9.5,검정색,"160101-1144-0283","","","",petfins,"2021-10-31 22:21:49","2021-10-31 22:21:49"
307,694,1128,,스칼렛,"2018-11-01",여자,n,4.3,갈색,"181101-1128-0258","","","",petfins,"2021-11-01 10:35:51","2021-11-01 10:35:51"
308,47,1312,,강아지,"2019-11-01",남자,n,8.0,황색,"191101-1109-0282","","","",petfins,"2021-11-01 13:23:02","2021-11-08 16:40:28"
309,691,2080,576,고양이,"2021-11-01",여자,y,4.0,검정색,"211101-2080-0228","","","",petfins,"2021-11-01 15:58:55","2021-11-01 15:58:55"
310,564,1102,,미루,"2021-07-01",남자,n,3.0,흰색+금색,"210701-1102-0282","","","",petfins,"2021-11-01 17:47:17","2021-11-01 17:47:17"
311,705,1424,614,구름,"2020-02-17",남자,y,24.0,흰색+금색,"200217-1424-0001","","","",petfins,"2021-11-01 21:42:45","2021-11-01 21:42:48"
312,709,1144,,몽이,"2016-06-03",남자,y,5.0,황색,"160603-1144-0284","","","",petfins,"2021-11-02 19:12:28","2021-11-02 19:12:28"
313,691,1202,711,밤이,"2021-11-03",남자,y,8.0,갈색,"211103-1202-0267","","","",petfins,"2021-11-03 10:42:31","2021-11-03 10:42:32"
314,691,1310,720,도도,"2021-11-03",남자,y,12.0,검정색,"211103-1310-0227","","","",petfins,"2021-11-03 11:40:10","2021-11-03 11:44:59"
315,716,1102,,밍밍,"2021-11-03",남자,y,2.0,금색,"211103-1102-0283","","","",petfins,"2021-11-03 20:32:11","2021-11-03 20:32:11"
316,717,1109,775,새롬이,"2013-08-04",여자,n,5.0,흰색,"130804-1109-0283","","","",petfins,"2021-11-03 23:35:01","2021-11-03 23:35:12"
317,718,1113,776,코코,"2021-06-01",여자,n,2.4,기타,"210601-1113-0116","","","",petfins,"2021-11-04 06:43:24","2021-11-04 06:43:24"
318,719,1101,,순디,"2018-02-07",여자,n,3.5,흰색+회색,"180207-1101-0241","","","",petfins,"2021-11-04 09:20:40","2021-11-04 09:20:40"
319,694,2079,,야옹이,"2021-11-04",여자,n,3.0,회색,"211104-2079-0277","","","",petfins,"2021-11-04 13:27:32","2021-11-04 13:27:32"
320,694,2079,,삐약이,"2021-11-04",여자,n,4.0,검정색,"211104-2079-0278","","","",petfins,"2021-11-04 13:29:16","2021-11-04 13:29:16"
321,694,1138,,멍멍이,"2021-11-04",여자,n,2.0,흰색,"211104-1138-0263","","","",petfins,"2021-11-04 13:29:41","2021-11-04 13:29:41"
322,721,1101,852,까비,"2021-07-18",여자,n,2.8,검정색,"210718-1101-0242","","","",petfins,"2021-11-04 14:29:47","2021-11-04 14:29:50"
323,723,1121,,이레오,"2018-06-20",남자,y,3.8,흰색,"180620-1121-0284","","","",petfins,"2021-11-04 14:45:11","2021-11-04 14:45:11"
324,723,1109,,이써니,"2017-01-20",여자,n,2.9,흰색,"170120-1109-0284","","","",petfins,"2021-11-04 14:46:04","2021-11-04 14:46:05"
325,724,1102,,여름,"2021-03-26",여자,y,5.1,흰색,"210326-1102-0284","","","",petfins,"2021-11-04 15:11:44","2021-11-04 15:11:44"
326,725,1109,862,몽시리,"2015-07-18",여자,y,4.2,흰색,"150718-1109-0285","","","",petfins,"2021-11-04 17:22:01","2021-11-04 17:22:01"
327,727,1109,865,토리,"2021-06-30",남자,n,1.7,흰색,"210630-1109-0286","","","",petfins,"2021-11-04 21:12:10","2021-11-04 21:12:11"
328,728,1132,867,달리,"2021-07-27",여자,n,1.0,검정색,"210727-1132-0143","","","",petfins,"2021-11-04 23:36:07","2021-11-04 23:36:14"
329,729,1149,,포도,"2021-07-06",여자,n,1.8,갈색,"210706-1149-0273","","","",petfins,"2021-11-05 00:42:59","2021-11-05 00:42:59"
330,730,1109,868,땅콩,"2017-10-05",남자,n,2.5,흰색,"171005-1109-0287","","","",petfins,"2021-11-05 10:08:14","2021-11-05 10:08:15"
331,732,1121,873,젤리,"2018-10-08",여자,y,5.0,흰색,"181008-1121-0285","","","",petfins,"2021-11-05 13:44:41","2021-11-05 13:44:55"
332,733,1592,874,티거,"2017-01-10",남자,n,30.0,기타,"170110-1592-0001","","","",petfins,"2021-11-05 14:03:18","2021-11-05 14:03:18"
333,722,1101,909,고동이,"2021-11-05",남자,y,5.0,갈색,"211105-1101-0243","","","",petfins,"2021-11-05 18:59:26","2021-11-05 18:59:26"
334,735,1648,910,땡칠이,"2020-02-01",남자,n,16.0,흰색,"200601-1648-0001","","","",petfins,"2021-11-05 19:03:30","2021-11-12 18:34:04"
335,736,1144,911,사랑,"2017-10-15",여자,y,5.0,흰색+갈색,"171015-1144-0285","","","",petfins,"2021-11-06 12:04:19","2021-11-06 12:04:20"
336,737,1146,,발토,"2018-01-15",남자,y,8.0,흰색,"180115-1146-0001","","","",petfins,"2021-11-06 20:53:14","2021-11-06 20:53:14"
337,740,2001,,치즈,"2021-06-01",여자,n,15.0,황색,"210601-2001-0276","","","",petfins,"2021-11-07 05:14:06","2021-11-07 05:14:08"
338,740,2001,913,치즈,"2021-06-01",여자,n,15.0,황색,"210601-2001-0277","","","",petfins,"2021-11-07 05:18:03","2021-11-07 05:18:05"
339,741,1101,914,가을,"2017-10-28",여자,y,4.0,흰색+갈색,"171028-1101-0244","","","",petfins,"2021-11-07 09:58:13","2021-11-07 09:58:31"
340,742,1625,,뭉치,"2016-12-03",여자,n,7.0,흰색,"161203-1625-0266","","","",petfins,"2021-11-07 11:04:00","2021-11-07 11:04:00"
341,746,1109,915,별이,"2015-11-11",남자,y,6.8,흰색,"151111-1109-0288","","","",petfins,"2021-11-07 13:48:47","2021-11-07 13:48:47"
342,629,1325,916,사군이,"2018-05-01",남자,n,23.0,황색,"180501-1325-0211","","","",petfins,"2021-11-07 16:15:12","2021-11-07 16:15:18"
343,629,1325,917,삼군이,"2019-03-01",남자,n,23.0,황색,"190301-1325-0212","","","",petfins,"2021-11-07 16:20:07","2021-11-07 16:20:41"
344,629,1325,,이군이,"2020-06-01",남자,n,25.0,황색,"200601-1325-0213","","","",petfins,"2021-11-07 16:35:58","2021-11-07 16:35:58"
345,629,1325,,일루,"2019-05-01",남자,n,21.0,갈색,"190501-1325-0214","","","",petfins,"2021-11-07 16:37:07","2021-11-07 16:37:07"
346,747,1149,920,탄이,"2018-01-11",남자,y,2.8,검정색,"180111-1149-0274","","","",petfins,"2021-11-07 16:42:06","2021-11-07 16:42:09"
347,748,1128,925,문순돌,"2020-12-08",남자,y,2.5,기타,"201208-1128-0259","","","",petfins,"2021-11-07 19:44:39","2021-11-07 19:44:40"
348,750,1109,929,이트,"2021-05-07",남자,n,3.0,흰색,"210507-1109-0289","","","",petfins,"2021-11-07 23:37:31","2021-11-07 23:37:32"
349,751,1102,,레오,"2016-11-07",남자,y,6.0,갈색,"161107-1102-0285","","","",petfins,"2021-11-07 23:38:58","2021-11-07 23:38:58"
350,752,1121,,백설기,"2021-07-05",여자,n,4.0,흰색,"210705-1121-0286","","","",petfins,"2021-11-08 01:37:25","2022-02-04 19:50:31"
351,753,1144,930,싱푸,"2018-08-02",남자,n,5.1,금색,"180802-1144-0286","","","",petfins,"2021-11-08 02:19:05","2021-11-08 02:19:07"
352,754,1109,,아롱이,"2013-03-08",남자,y,2.0,흰색,"130308-1109-0290","","","",petfins,"2021-11-08 10:40:46","2021-11-08 10:40:46"
353,755,1144,,탱이,"2014-06-30",남자,y,5.8,갈색,"140630-1144-0287","","","",petfins,"2021-11-08 13:17:06","2021-11-08 13:17:06"
354,756,1132,,도비,"2021-07-13",남자,n,1.4,회색,"210713-1132-0144","","","",petfins,"2021-11-08 13:30:50","2021-11-11 09:01:03"
355,757,2050,,마루,"2021-04-01",남자,n,2.0,황색,"210401-2050-0203","","","",petfins,"2021-11-08 14:24:18","2021-11-08 14:24:18"
356,760,1144,,보미,"2017-06-08",여자,y,3.0,금색,"170608-1144-0288","","","",petfins,"2021-11-09 16:03:27","2021-11-09 16:03:27"
357,760,2040,,냐옹이,"2017-06-08",남자,y,6.0,흰색+금색,"170608-2040-0200","","","",petfins,"2021-11-09 16:04:55","2021-11-09 16:04:55"
358,761,1112,,땡이,"2018-11-09",남자,y,3.0,회색,"181109-1112-0001","","","",petfins,"2021-11-09 16:08:34","2021-11-09 16:08:34"
359,731,1128,961,요크,"2021-11-06",남자,n,9.0,갈색,"211109-1310-0228","","","",petfins,"2021-11-09 18:58:22","2021-12-13 19:16:38"
360,764,1101,976,설,"2021-06-10",남자,y,4.3,흰색+갈색,"210610-1101-0245","","","",petfins,"2021-11-09 20:30:15","2021-11-09 20:30:18"
361,765,2070,977,윈디,"2020-11-03",남자,y,5.9,검정색,"201103-2070-0242","","","",petfins,"2021-11-09 22:59:50","2021-11-09 22:59:51"
362,53,1312,978,장군,"2021-01-10",남자,n,8.0,검정색,"210110-1312-0242","","","",petfins,"2021-11-10 09:38:53","2021-11-10 09:46:28"
363,53,1312,,장군,"2021-01-10",남자,n,5.0,검정색,"210110-1312-0243","","","",petfins,"2021-11-10 09:38:57","2021-11-10 09:38:57"
364,768,1101,979,몽실이,"2009-11-10",여자,y,4.0,황색,"091110-1101-0246","","","",petfins,"2021-11-10 10:26:30","2021-11-10 10:26:31"
365,769,1312,980,장군,"2020-01-10",남자,n,8.0,검정색,"200110-1312-0244","","","",petfins,"2021-11-10 10:32:58","2021-11-10 10:33:05"
366,766,1109,989,두부,"2020-04-10",여자,y,3.0,흰색,"200410-1109-0291","","","",petfins,"2021-11-10 11:19:11","2021-11-10 11:19:11"
367,766,2014,990,뭉치,"2021-01-03",남자,y,2.0,흰색+금색,"210103-2014-0262","","","",petfins,"2021-11-10 11:21:08","2021-11-10 11:21:08"
368,766,1312,991,로또,"2019-05-10",여자,n,15.0,검정색,"190510-1312-0245","","","",petfins,"2021-11-10 11:22:40","2021-11-10 11:22:40"
369,766,1325,992,살사,"2016-02-10",여자,y,19.0,갈색,"160210-1325-0215","","","",petfins,"2021-11-10 11:28:41","2021-11-10 11:28:41"
370,770,1149,997,루이,"2018-06-14",남자,y,2.6,흰색,"180614-1149-0275","","","",petfins,"2021-11-10 12:14:02","2021-11-10 12:14:02"
371,763,1144,998,깜돌,"2019-04-20",남자,y,4.5,검정색,"190420-1144-0289","","","",petfins,"2021-11-10 12:14:38","2021-11-10 12:14:39"
372,770,1126,999,왕구,"2020-08-23",남자,n,6.5,흰색+금색,"200823-1126-0137","","","",petfins,"2021-11-10 12:15:19","2021-11-10 12:15:19"
373,771,2015,1000,포미,"2018-11-02",여자,y,4.5,흰색,"181102-2015-0001","","","",petfins,"2021-11-10 12:35:29","2021-11-10 12:35:29"
374,772,1121,,뽐,"2015-11-10",여자,y,8.0,흰색,"151110-1121-0287","","","",petfins,"2021-11-10 13:15:53","2021-11-10 13:15:53"
375,773,1102,1022,봄이,"2021-01-30",여자,n,7.0,흰색+황색,"210130-1102-0286","","","",petfins,"2021-11-10 23:23:55","2021-11-10 23:23:56"
376,773,1101,1023,겨울이,"2021-09-28",여자,n,1.4,흰색+검정색,"210928-1101-0247","","","",petfins,"2021-11-10 23:24:57","2021-11-10 23:24:58"
377,775,1109,,둥이,"2018-01-15",여자,y,2.6,흰색,"180115-1109-0292","","","",petfins,"2021-11-11 06:04:31","2021-11-11 06:04:31"
378,776,1109,,둥이,"2018-01-15",여자,y,2.6,흰색,"180115-1109-0293","","","",petfins,"2021-11-11 06:24:43","2021-11-11 06:24:43"
379,777,1109,,둥이,"2018-01-11",여자,y,2.0,흰색,"180111-1109-0294","","","",petfins,"2021-11-11 06:28:12","2021-11-11 06:28:12"
380,777,1109,,벨,"2021-11-11",여자,y,2.0,흰색,"211111-1109-0295","","","",petfins,"2021-11-11 06:30:42","2021-11-11 06:30:43"
381,777,1109,,귀염,"2021-11-11",여자,y,2.0,흰색,"211111-1109-0296","","","",petfins,"2021-11-11 06:33:02","2021-11-11 06:33:02"
382,777,1109,,병기,"2021-11-11",남자,y,2.0,흰색,"211111-1109-0297","","","",petfins,"2021-11-11 06:33:36","2021-11-11 06:33:36"
383,778,1109,,둥,"2021-11-11",여자,y,2.0,흰색,"211111-1109-0298","","","",petfins,"2021-11-11 06:36:02","2021-11-11 06:36:02"
384,778,1109,,둥이,"2021-11-11",남자,y,2.0,흰색,"211111-1109-0299","","","",petfins,"2021-11-11 06:37:00","2021-11-11 06:37:00"
385,779,1109,,둥이,"2018-01-15",여자,y,2.6,흰색,"180115-1109-0300","","","",petfins,"2021-11-11 06:38:47","2021-11-11 06:38:47"
386,769,1149,1027,코코,"2019-04-11",남자,n,4.0,흰색,"210411-1516-0238","","","",petfins,"2021-11-11 09:27:50","2021-11-11 09:30:45"
387,624,1126,1033,시월이,"2011-11-11",여자,n,10.0,회색,"211111-1126-0138","","","",petfins,"2021-11-11 13:25:08","2021-11-11 13:27:50"
388,784,1202,1064,콩이,"2014-10-26",여자,n,6.0,갈색,"141026-1202-0268","","","",petfins,"2021-11-11 17:34:13","2021-11-11 17:34:14"
389,784,1202,1065,밤이,"2015-01-01",남자,y,8.0,갈색,"150101-1202-0269","","","",petfins,"2021-11-11 17:35:19","2021-11-11 17:35:20"
390,784,2001,1066,고양이,"2021-11-01",여자,n,5.0,흰색+금색,"211101-2001-0278","","","",petfins,"2021-11-11 17:37:32","2021-11-11 17:37:32"
391,784,1308,1082,시안이,"2020-11-11",남자,y,13.5,검정색,"201111-1309-0244","","","",petfins,"2021-11-11 18:40:18","2021-11-12 13:35:17"
392,785,2070,1087,치즈,"2017-08-27",남자,y,7.0,금색,"170827-2070-0243","","","",petfins,"2021-11-11 19:05:58","2021-11-11 19:06:02"
393,787,1102,1091,벼리,"2008-08-27",남자,y,7.0,검정색,"080827-1102-0287","","","",petfins,"2021-11-12 00:20:13","2021-11-12 00:20:21"
394,788,1452,1092,꼬미,"2018-06-20",남자,y,4.3,흰색+갈색,"180620-1452-0268","","","",petfins,"2021-11-12 05:59:01","2021-11-12 05:59:02"
395,788,1452,1093,쵸코,"2018-06-20",남자,y,6.4,갈색,"180620-1452-0269","","","",petfins,"2021-11-12 06:00:03","2021-11-12 06:00:03"
396,789,1102,,알콩이,"2021-11-12",여자,y,5.5,흰색,"211112-1102-0288","","","",petfins,"2021-11-12 10:25:54","2021-11-12 10:25:54"
397,790,2020,,쑥,"2019-11-12",여자,y,6.0,흰색+금색,"191112-2020-0001","","","",petfins,"2021-11-12 11:04:11","2021-11-12 11:04:11"
398,790,2020,1099,쑥,"2017-12-20",여자,y,5.0,흰색+금색,"171220-2020-0002","","","",petfins,"2021-11-12 11:08:11","2021-11-12 11:08:12"
399,782,1144,2730,알콩이,"2021-06-30",여자,y,4.0,갈색,"180628-1144-0290","","","",petfins,"2021-11-12 13:27:22","2022-06-28 10:42:00"
400,784,1209,1103,테리,"2020-11-12",남자,y,13.5,갈색,"201112-1209-0062","","","",petfins,"2021-11-12 13:33:37","2021-11-12 13:33:37"
401,793,1121,,쑝이,"2020-05-13",여자,n,3.4,흰색,"200513-1121-0288","","","",petfins,"2021-11-13 06:17:38","2021-11-13 06:17:38"
402,794,1149,1124,사랑이,"2019-03-12",남자,n,3.0,흰색+갈색,"190312-1149-0276","","","",petfins,"2021-11-13 07:10:01","2021-11-13 07:10:02"
403,795,1109,1125,구름이,"2019-07-29",여자,y,1.5,흰색,"190729-1109-0301","","","",petfins,"2021-11-13 08:04:37","2021-11-13 08:04:38"
404,796,1101,1126,김봄,"2018-04-13",여자,y,6.0,흰색,"180413-1101-0248","","","",petfins,"2021-11-13 14:50:04","2021-11-13 14:50:05"
405,799,1146,1142,평화,"2020-10-01",남자,y,5.5,흰색+검정색,"201001-1146-0002","","","",petfins,"2021-11-15 10:25:47","2021-11-15 10:25:49"
406,801,1144,,후추,"2018-05-05",남자,y,3.4,회색,"180505-1144-0291","","","",petfins,"2021-11-15 12:32:08","2021-11-15 12:32:08"
407,801,1144,,소금,"2018-05-27",여자,y,4.0,금색,"180527-1144-0292","","","",petfins,"2021-11-15 12:32:46","2021-11-15 12:33:31"
408,801,1144,,설탕,"2019-11-11",여자,y,3.2,흰색+금색,"191111-1144-0293","","","",petfins,"2021-11-15 12:33:17","2021-11-15 12:33:17"
409,802,1110,1166,탄이,"2018-08-09",남자,y,6.3,검정색,"180809-1110-0092","","","",petfins,"2021-11-15 14:43:50","2021-11-15 14:43:56"
410,804,1149,1194,임송이,"2020-11-24",남자,y,3.1,흰색+금색,"201124-1149-0277","","","",petfins,"2021-11-15 22:56:21","2021-11-15 22:56:22"
411,53,2070,,코코,"2021-03-16",여자,n,4.0,검정색,"210316-2070-0244","","","",petfins,"2021-11-16 09:21:02","2021-11-16 09:21:08"
412,805,1606,1216,덕수,"2020-11-16",남자,n,80.0,갈색,"201116-1606-0001","","","",petfins,"2021-11-16 14:24:29","2021-11-16 14:24:29"
